,Unnamed: 0,MLS #,Cat,Status,Address,City,County,Beds,Baths,Structure Type,Status Contractual Search Date,List Office Name,Current Price,Zip Code,address,location,distance
1333,40,DCDC432612,RES,CLS,509 Roxboro Pl NW,Washington,"Washington, DC",4.0,1-Feb,Twin/Semi-Detached,7/29/2019,"Long & Foster Real Estate, Inc. (LNG1)",415000.0,20011,"509 Roxboro Pl NW, Washington, DC 20011","(38.96567205, -77.0203987518034)",0
1334,41,DCDC432560,RES,CLS,418 Longfellow St NW,Washington,"Washington, DC",4.0,1-Mar,Row/Townhouse,7/19/2019,Compass (COMPS2),749999.0,20011,"418 Longfellow St NW, Washington, DC 20011","(38.95735405, -77.0187093803769)",0
1335,42,DCDC432514,RES,CLS,1358 Ingraham St NW,Washington,"Washington, DC",5.0,1-Mar,Detached,6/21/2019,Compass (COMPS2),1084000.0,20011,"1358 Ingraham St NW, Washington, DC 20011","(38.9539021, -77.0331010972222)",0
1336,43,DCDC432214,RES,CLS,316 Taylor St NW,Washington,"Washington, DC",3.0,3,Twin/Semi-Detached,7/16/2019,Berkshire Hathaway HomeServices PenFed Realty (PFED4),675000.0,20011,"316 Taylor St NW, Washington, DC 20011","(38.9408758, -77.016368104295)",0
1337,44,DCDC432294,RES,CLS,207 Varnum St NW,Washington,"Washington, DC",3.0,1-Jan,Row/Townhouse,7/26/2019,Keller Williams Preferred Properties (KWPP1),505000.0,20011,"207 Varnum St NW, Washington, DC 20011","(38.9434557, -77.0144674662688)",0
1338,45,DCDC431552,RES,CLS,818 Somerset Pl NW,Washington,"Washington, DC",3.0,1-Jan,Row/Townhouse,7/31/2019,Redfin Corp (REFC3),515000.0,20011,"818 Somerset Pl NW, Washington, DC 20011","(38.9665607, -77.025328)",0
1339,46,DCDC431550,RES,CLS,5714 6th St NW,Washington,"Washington, DC",4.0,1-Mar,Twin/Semi-Detached,7/29/2019,Redfin Corp (REFC3),825000.0,20011,"5714 6th St NW, Washington, DC 20011","(38.9594122, -77.0214520558238)",0
1340,47,DCDC432272,RES,CLS,422 Emerson St NW,Washington,"Washington, DC",5.0,1-Feb,Row/Townhouse,8/19/2019,Fairfax Realty Elite (FXR4),530000.0,20011,"422 Emerson St NW, Washington, DC 20011","(38.94978855, -77.0184646230258)",0
1341,48,DCDC432228,RES,CLS,1225 Hamilton St NE,Washington,"Washington, DC",3.0,1-Feb,Twin/Semi-Detached,8/26/2019,Nomadic Real Estate Broker Services (NREP1),470000.0,20011,"1225 Hamilton St NE, Washington, DC 20011","(38.95524545, -76.9893465630113)",0
1342,49,DCDC431706,RES,CLS,320 Nicholson St NW,Washington,"Washington, DC",5.0,1-Mar,Twin/Semi-Detached,7/24/2019,"Long & Foster Real Estate, Inc. (LNG42)",750000.0,20011,"320 Nicholson St NW, Washington, DC 20011","(38.96000705, -77.0173461508108)",0
1343,50,DCDC431794,RES,CLS,5800 Manchester Pl NW,Washington,"Washington, DC",5.0,1-Mar,Detached,8/8/2019,Compass (COMPS1),1065500.0,20011,"5800 Manchester Pl NW, Washington, DC 20011","(38.9609262, -77.0377149584588)",0
1344,51,DCDC431692,RES,CLS,33 Kennedy St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/30/2019,Keller Williams Realty Centre (KWR15),255150.0,20011,"33 Kennedy St NW , Washington, DC 20011","(38.9569719, -77.0109751)",0
1345,52,DCDC431530,RES,CLS,235 Emerson St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/2/2019,"Long & Foster Real Estate, Inc. (LNG147)",235000.0,20011,"235 Emerson St NW , Washington, DC 20011","(38.9503347, -77.0154178498403)",0
1346,53,DCDC431540,RES,CLS,5024 9th St NW ,Washington,"Washington, DC",2.0,Feb-00,Unit/Flat/Apartment,8/19/2019,Smith & Schnider LLC (SSSL1),465900.0,20011,"5024 9th St NW , Washington, DC 20011","(38.95164965, -77.0257781422205)",0
1347,54,DCDC431418,RES,CLS,240 Madison St NW,Washington,"Washington, DC",4.0,2,Row/Townhouse,8/23/2019,Samson Properties (SAMP16),535000.0,20011,"240 Madison St NW, Washington, DC 20011","(38.9585395, -77.0154678751922)",0
1348,55,DCDC430924,RES,CLS,827 Ingraham St NW,Washington,"Washington, DC",3.0,3,Row/Townhouse,8/22/2019,Compass (COMPS1),690000.0,20011,"827 Ingraham St NW, Washington, DC 20011","(38.9543554, -77.0250306274094)",0
1349,56,DCDC431374,RES,CLS,607 Delafield Pl NW,Washington,"Washington, DC",4.0,1-Feb,Row/Townhouse,7/26/2019,Fairfax Realty Elite (FXR13),690000.0,20011,"607 Delafield Pl NW, Washington, DC 20011","(38.9493482, -77.0210353202392)",0
1350,57,DCDC429776,RES,CLS,5025 Illinois Ave NW,Washington,"Washington, DC",4.0,1-Mar,Row/Townhouse,7/22/2019,Compass (COMPS3),785000.0,20011,"5025 Illinois Ave NW, Washington, DC 20011","(38.9516899, -77.0242958558565)",0
1351,58,DCDC431264,RES,CLS,1352 Longfellow St NW ,Washington,"Washington, DC",2.0,1,Unit/Flat/Apartment,7/9/2019,Century 21 New Millennium (CENT2032),385000.0,20011,"1352 Longfellow St NW , Washington, DC 20011","(38.9571376, -77.0329926)",0
1352,59,DCDC430980,RES,CLS,312 Peabody St NE,Washington,"Washington, DC",6.0,5,Detached,8/5/2019,Keller Williams Capital Properties (KWCP1),995000.0,20011,"312 Peabody St NE, Washington, DC 20011","(38.962777, -77.0024717046251)",0
1353,60,DCDC430678,RES,CLS,1416 Madison St NW,Washington,"Washington, DC",6.0,2-Mar,Detached,7/30/2019,"Long & Foster Real Estate, Inc. (LNG147)",1200000.0,20011,"1416 Madison St NW, Washington, DC 20011","(38.95814705, -77.0344552745374)",0
1354,61,DCDC430016,RES,CLS,1300 Taylor St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,8/5/2019,Coldwell Banker Residential Brokerage (CBRB106),565000.0,20011,"1300 Taylor St NW , Washington, DC 20011","(38.9406012, -77.0301052847107)",0
1355,62,DCDC429936,RES,CLS,608 Farragut St NW,Washington,"Washington, DC",3.0,1-Feb,Row/Townhouse,7/18/2019,RLAH Real Estate (RLAH2),630000.0,20011,"608 Farragut St NW, Washington, DC 20011","(38.95079675, -77.020503270657)",0
1356,63,DCDC430674,RES,CLS,705 Oglethorpe St NE,Washington,"Washington, DC",3.0,1-Jan,Twin/Semi-Detached,7/30/2019,Century 21 New Millennium (CENT2030),390000.0,20011,"705 Oglethorpe St NE, Washington, DC 20011","(38.95973, -76.996945226466)",0
1357,64,DCDC430532,RES,CLS,27 Rock Creek Church Rd NW,Washington,"Washington, DC",3.0,2,Row/Townhouse,8/19/2019,RE/MAX One (RMXO6),643000.0,20011,"27 Rock Creek Church Rd NW, Washington, DC 20011","(38.9435949, -77.0125352807769)",0
1358,65,DCDC430554,RES,CLS,200 Hamilton St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,7/31/2019,I-Agent Realty Incorporated (IAGR1),395000.0,20011,"200 Hamilton St NW , Washington, DC 20011","(38.9531658, -77.013763)",0
1359,66,DCDC428082,RES,CLS,415 Longfellow St NW,Washington,"Washington, DC",3.0,1-Mar,Row/Townhouse,7/31/2019,"KL Associates, Inc. (KLAI1)",665000.0,20011,"415 Longfellow St NW, Washington, DC 20011","(38.9577028, -77.0188355906375)",0
1360,67,DCDC427460,RES,CLS,1232 Emerson St NW,Washington,"Washington, DC",5.0,1-Feb,Detached,6/7/2019,EXIT Right Realty (EXRT1),625000.0,20011,"1232 Emerson St NW, Washington, DC 20011","(38.9495441, -77.0284241138956)",0
1361,68,DCDC430438,RES,CLS,506 Quintana Pl NW,Washington,"Washington, DC",2.0,2,Twin/Semi-Detached,7/26/2019,RE/MAX Specialists (RMSP1),450000.0,20011,"506 Quintana Pl NW, Washington, DC 20011","(38.9642149, -77.0202606097876)",0
1362,69,DCDC428588,RES,CLS,4001 16th St NW,Washington,"Washington, DC",4.0,1-Mar,Twin/Semi-Detached,7/11/2019,Keller Williams Capital Properties (KWCP2),960000.0,20011,"4001 16th St NW, Washington, DC 20011","(38.939842, -77.0361119972376)",0
1363,70,DCDC430162,RES,CLS,5403-5407 9th St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/12/2019,"Urban Land Company, LLC (ULC1)",179850.0,20011,"5403-5407 9th St NW , Washington, DC 20011","(38.9553488367347, -77.0256068163265)",0
1364,71,DCDC430334,RES,CLS,6032 Eastern Ave NE,Washington,"Washington, DC",2.0,1-Jan,Twin/Semi-Detached,7/11/2019,Fairfax Realty Elite (FXR4),425000.0,20011,"6032 Eastern Ave NE, Washington, DC 20011","(38.96340925, -76.9998718335538)",0
1365,72,DCDC430236,RES,CLS,728 Upshur St NW,Washington,"Washington, DC",3.0,2,Row/Townhouse,7/18/2019,"Washington Fine Properties, LLC (WFP1)",865000.0,20011,"728 Upshur St NW, Washington, DC 20011","(38.9417527, -77.022737348589)",0
1366,73,DCDC430030,RES,CLS,4822 5th St NW,Washington,"Washington, DC",4.0,1-Mar,Row/Townhouse,7/31/2019,McEnearney Associates (MCE14),665000.0,20011,"4822 5th St NW, Washington, DC 20011","(38.9491573, -77.0197706503739)",0
1367,74,DCDC429784,RES,CLS,1400 Oglethorpe St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/22/2019,Redfin Corp (REFC3),299000.0,20011,"1400 Oglethorpe St NW , Washington, DC 20011","(38.96086335, -77.0336782211872)",0
1368,75,DCDC429790,RES,CLS,1229 Madison St NW,Washington,"Washington, DC",5.0,5,Detached,8/5/2019,Redfin Corp (REFC3),799000.0,20011,"1229 Madison St NW, Washington, DC 20011","(38.95855705, -77.0290355231766)",0
1369,76,DCDC429990,RES,CLS,820 Kennedy St NW ,Washington,"Washington, DC",2.0,1-Feb,Unit/Flat/Apartment,8/22/2019,RLAH Real Estate (RLAH1),644900.0,20011,"820 Kennedy St NW , Washington, DC 20011","(38.95612595, -77.0248766510541)",0
1370,77,DCDC430024,RES,CLS,404 Emerson St NW,Washington,"Washington, DC",4.0,1-Mar,Row/Townhouse,7/1/2019,Compass (COMPS1),857000.0,20011,"404 Emerson St NW, Washington, DC 20011","(38.94980635, -77.017831241338)",0
1371,78,DCDC429998,RES,CLS,37 Missouri Ave NW ,Washington,"Washington, DC",2.0,1-Jan,Unit/Flat/Apartment,8/2/2019,TTR Sotheby's International Realty (TTRS5),545000.0,20011,"37 Missouri Ave NW , Washington, DC 20011","(38.9553221228719, -77.0104688591987)",0
1372,79,DCDC429288,RES,CLS,5328 4th St NW ,Washington,"Washington, DC",2.0,Jan-00,Unit/Flat/Apartment,6/28/2019,Compass (COMPS1),411500.0,20011,"5328 4th St NW , Washington, DC 20011","(38.95522135, -77.0180162587437)",0
1373,80,DCDC430002,RES,CLS,428 Farragut St NW,Washington,"Washington, DC",5.0,1-Mar,End of Row/Townhouse,7/16/2019,Compass (COMPS1),949000.0,20011,"428 Farragut St NW, Washington, DC 20011","(38.95085305, -77.0186971230877)",0
1374,81,DCDC425586,RES,CLS,428 Farragut St NW,Washington,"Washington, DC",3.0,1,End of Row/Townhouse,6/5/2019,Non Subscribing Office (NON1),545000.0,20011,"428 Farragut St NW, Washington, DC 20011","(38.95085305, -77.0186971230877)",0
1375,82,DCDC428642,RES,CLS,511 Longfellow St NW,Washington,"Washington, DC",4.0,4,Row/Townhouse,8/8/2019,Berkshire Hathaway HomeServices PenFed Realty (PFED60),815000.0,20011,"511 Longfellow St NW, Washington, DC 20011","(38.9576772, -77.0204621067824)",0
1376,83,DCDC429950,RES,CLS,37 Missouri Ave NW ,Washington,"Washington, DC",2.0,1-Feb,Unit/Flat/Apartment,7/3/2019,TTR Sotheby's International Realty (TTRS5),625000.0,20011,"37 Missouri Ave NW , Washington, DC 20011","(38.9553221228719, -77.0104688591987)",0
1377,84,DCDC429870,RES,CLS,4739 13th St NW,Washington,"Washington, DC",5.0,Jan-00,Detached,6/19/2019,RE/MAX Allegiance (RMAX20),680500.0,20011,"4739 13th St NW, Washington, DC 20011","(38.9479467, -77.0294382334188)",0
1378,85,DCDC429630,RES,CLS,5112 New Hampshire Ave NW,Washington,"Washington, DC",4.0,1-Mar,Row/Townhouse,8/23/2019,"Long & Foster Real Estate, Inc. (LNG147)",719000.0,20011,"5112 New Hampshire Ave NW, Washington, DC 20011","(38.95273915, -77.0124605136242)",0
1379,86,DCDC429712,RES,CLS,4310 18th St NW,Washington,"Washington, DC",5.0,2-Feb,Detached,8/14/2019,"McEnearney Associates, Inc. (MCE6)",1200000.0,20011,"4310 18th St NW, Washington, DC 20011","(38.9433464, -77.0415311044027)",0
1380,87,DCDC429732,RES,CLS,906 Gallatin St NW ,Washington,"Washington, DC",2.0,Feb-00,Unit/Flat/Apartment,6/30/2019,Smith & Schnider LLC (SSSL1),490900.0,20011,"906 Gallatin St NW , Washington, DC 20011","(38.9516484, -77.026028278361)",0
1381,88,DCDC429614,RES,CLS,1350 Nicholson St NW ,Washington,"Washington, DC",1.0,Jan-00,Unit/Flat/Apartment,8/28/2019,McWilliams/Ballard Inc. (MCWB1),330000.0,20011,"1350 Nicholson St NW , Washington, DC 20011","(38.96001395, -77.0325580259557)",0
1382,89,DCDC429208,RES,CLS,4433 5th St NW,Washington,"Washington, DC",3.0,1-Feb,End of Row/Townhouse,6/27/2019,Compass (COMPS1),770000.0,20011,"4433 5th St NW, Washington, DC 20011","(38.9451172, -77.0191069086334)",0
1383,90,DCDC428484,RES,CLS,4035 New Hampshire Ave NW,Washington,"Washington, DC",3.0,1,Row/Townhouse,6/21/2019,Redfin Corp (REFC3),515000.0,20011,"4035 New Hampshire Ave NW, Washington, DC 20011","(38.940739, -77.0207220698437)",0
1384,91,DCDC429380,RES,CLS,3902 14th St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/24/2019,"GreenLine Real Estate, LLC (GNLN1)",356000.0,20011,"3902 14th St NW , Washington, DC 20011","(38.9389332, -77.0335152)",0
1385,92,DCDC429192,RES,CLS,7 Longfellow St NE,Washington,"Washington, DC",3.0,2,Detached,8/27/2019,RE/MAX Realty Group (RMX2),508000.0,20011,"7 Longfellow St NE, Washington, DC 20011","(38.9575043, -77.0082495)",0
1386,93,DCDC429226,RES,CLS,37 Missouri Ave NW ,Washington,"Washington, DC",2.0,1-Jan,Unit/Flat/Apartment,7/12/2019,TTR Sotheby's International Realty (TTRS5),555000.0,20011,"37 Missouri Ave NW , Washington, DC 20011","(38.9553221228719, -77.0104688591987)",0
1387,94,DCDC429222,RES,CLS,37 Missouri Ave NW ,Washington,"Washington, DC",2.0,1-Feb,Unit/Flat/Apartment,7/26/2019,TTR Sotheby's International Realty (TTRS5),599900.0,20011,"37 Missouri Ave NW , Washington, DC 20011","(38.9553221228719, -77.0104688591987)",0
1388,95,DCDC428036,RES,CLS,251 Hawaii Ave NE,Washington,"Washington, DC",3.0,2,Row/Townhouse,7/2/2019,Redfin Corp (REFC3),471500.0,20011,"251 Hawaii Ave NE, Washington, DC 20011","(38.9434715, -77.0023755450627)",0
1389,96,DCDC428870,RES,CLS,4845 Illinois Ave NW,Washington,"Washington, DC",4.0,1-Mar,Row/Townhouse,7/10/2019,"McEnearney Associates, Inc. (MCE7)",791000.0,20011,"4845 Illinois Ave NW, Washington, DC 20011","(38.94962975, -77.0229994827149)",0
1390,97,DCDC429094,RES,CLS,427 Peabody St NW,Washington,"Washington, DC",4.0,2,Twin/Semi-Detached,6/28/2019,Keller Williams Capital Properties (KWCP1),647000.0,20011,"427 Peabody St NW, Washington, DC 20011","(38.9628867, -77.0192135211522)",0
1391,98,DCDC429042,RES,CLS,6219 Piney Branch Rd NW,Washington,"Washington, DC",5.0,2-Mar,Detached,8/15/2019,EXIT Deluxe Realty (EXDR1),649999.0,20011,"6219 Piney Branch Rd NW, Washington, DC 20011","(38.949006, -77.035275)",0
1392,99,DCDC428986,RES,CLS,4107 Illinois Ave NW ,Washington,"Washington, DC",2.0,1-Feb,Row/Townhouse,8/27/2019,Taylor Properties (TAYL13),815000.0,20011,"4107 Illinois Ave NW , Washington, DC 20011","(38.9413321, -77.0178229100904)",0
1393,100,DCDC427424,RES,CLS,3811 New Hampshire Ave NW ,Washington,"Washington, DC",2.0,1-Feb,Row/Townhouse,6/27/2019,TTR Sotheby's International Realty (TTRS5),715000.0,20011,"3811 New Hampshire Ave NW , Washington, DC 20011","(38.93803825, -77.0226960455595)",0
1394,101,DCDC428292,RES,CLS,700 Jefferson St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,7/5/2019,"McEnearney Associates, Inc. (MCE7)",353300.0,20011,"700 Jefferson St NW , Washington, DC 20011","(38.9550309, -77.0224647655617)",0
1395,102,DCDC428606,RES,CLS,307 Rock Creek Church Rd NW,Washington,"Washington, DC",3.0,1,Row/Townhouse,7/23/2019,M Squared Real Estate LLC (MSQU1),515000.0,20011,"307 Rock Creek Church Rd NW, Washington, DC 20011","(38.93962675, -77.0157130483255)",0
1396,103,DCDC428474,RES,CLS,26 Sheridan St NE,Washington,"Washington, DC",3.0,1-Feb,Twin/Semi-Detached,7/26/2019,Home Source Real Estate Solutions (HSLT1),575000.0,20011,"26 Sheridan St NE, Washington, DC 20011","(38.9665869, -77.0083384)",0
1397,104,DCDC428440,RES,CLS,5885 Colorado Ave NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,8/19/2019,D.S.A. Properties & Investments LLC (DSPR1),420000.0,20011,"5885 Colorado Ave NW , Washington, DC 20011","(38.9609570069274, -77.0286473793659)",0
1398,105,DCDC428402,RES,CLS,5401 13th St NW,Washington,"Washington, DC",5.0,1-Apr,End of Row/Townhouse,6/12/2019,Compass (COMPS1),1030000.0,20011,"5401 13th St NW, Washington, DC 20011","(38.95529315, -77.0294259459953)",0
1399,106,DCDC428396,RES,CLS,1347 Madison St NW,Washington,"Washington, DC",5.0,1-Mar,Detached,8/9/2019,Keller Williams Preferred Properties (KWPP1),1210000.0,20011,"1347 Madison St NW, Washington, DC 20011","(38.95855815, -77.0326868154264)",0
1400,107,DCDC428084,RES,CLS,503 Quincy St NW,Washington,"Washington, DC",3.0,3,Twin/Semi-Detached,6/18/2019,Cranford & Associates (CRN1),619000.0,20011,"503 Quincy St NW, Washington, DC 20011","(38.9379621, -77.0192536808824)",0
1401,108,DCDC428308,RES,CLS,5282 Chillum Pl NE,Washington,"Washington, DC",4.0,1-Jan,Twin/Semi-Detached,6/25/2019,Fairfax Realty Premier (FXR3),495000.0,20011,"5282 Chillum Pl NE, Washington, DC 20011","(38.9552678, -76.993701856236)",0
1402,109,DCDC427876,RES,CLS,4328 4th St NW,Washington,"Washington, DC",4.0,1,End of Row/Townhouse,6/21/2019,Bennett Realty Solutions (EXBR1),685000.0,20011,"4328 4th St NW, Washington, DC 20011","(38.94409275, -77.017466633182)",0
1403,110,DCDC427796,RES,CLS,1424 Buchanan St NW ,Washington,"Washington, DC",2.0,1-Feb,Unit/Flat/Apartment,8/19/2019,Compass (COMPS1),580000.0,20011,"1424 Buchanan St NW , Washington, DC 20011","(38.9459546, -77.0339934591335)",0
1404,111,DCDC426954,RES,CLS,53 Nicholson St NW,Washington,"Washington, DC",4.0,1-Mar,Detached,6/21/2019,Keller Williams Preferred Properties (KWPP1),640000.0,20011,"53 Nicholson St NW, Washington, DC 20011","(38.9603311, -77.0113580751213)",0
1405,112,DCDC427700,RES,CLS,16 Gallatin St NW,Washington,"Washington, DC",3.0,1-Feb,Row/Townhouse,6/14/2019,"Pearl Properties Realty, Inc. (PRLP1)",442500.0,20011,"16 Gallatin St NW, Washington, DC 20011","(38.9521851, -77.0096906021491)",0
1406,113,DCDC427152,RES,CLS,233 Longfellow St NW,Washington,"Washington, DC",4.0,3,Row/Townhouse,7/5/2019,"GreenLine Real Estate, LLC (GNLN1)",718500.0,20011,"233 Longfellow St NW, Washington, DC 20011","(38.95785705, -77.015405199835)",0
1407,114,DCDC425978,RES,CLS,4525 Blagden Ave NW,Washington,"Washington, DC",4.0,3,Detached,7/10/2019,Keller Williams Capital Properties (KWCP2),933000.0,20011,"4525 Blagden Ave NW, Washington, DC 20011","(38.9458393, -77.041621103536)",0
1408,115,DCDC427526,RES,CLS,4709 Colorado Ave NW,Washington,"Washington, DC",5.0,1-Mar,Detached,7/19/2019,RE/MAX Allegiance (RMAX17),1247000.0,20011,"4709 Colorado Ave NW, Washington, DC 20011","(38.9485023, -77.0407317242064)",0
1409,116,DCDC427522,RES,CLS,4326 18th St NW,Washington,"Washington, DC",5.0,1-Apr,Detached,7/19/2019,Compass (COMPS1),1299000.0,20011,"4326 18th St NW, Washington, DC 20011","(38.9438682, -77.0415373857912)",0
1410,117,DCDC426686,RES,CLS,738 Longfellow St NW ,Washington,"Washington, DC",2.0,Jan-00,Unit/Flat/Apartment,8/9/2019,Coldwell Banker Residential Brokerage (CBRB106),269000.0,20011,"738 Longfellow St NW , Washington, DC 20011","(38.9570983, -77.0236853969452)",0
1411,118,DCDC427108,RES,CLS,5003 8th St NW,Washington,"Washington, DC",3.0,Jan-00,Row/Townhouse,6/13/2019,RE/MAX Realty Services (RBE1),490000.0,20011,"5003 8th St NW, Washington, DC 20011","(38.9510943, -77.0235660960575)",0
1412,119,DCDC427070,RES,CLS,4326 Georgia Ave NW ,Washington,"Washington, DC",2.0,1-Feb,Unit/Flat/Apartment,8/7/2019,Compass (COMPS1),660000.0,20011,"4326 Georgia Ave NW , Washington, DC 20011","(38.9437533, -77.0262813248888)",0
1413,120,DCDC427440,RES,CLS,426 Rittenhouse St NW,Washington,"Washington, DC",5.0,3,Detached,8/5/2019,Coldwell Banker Residential Brokerage (CBRB106),900000.0,20011,"426 Rittenhouse St NW, Washington, DC 20011","(38.96474085, -77.0193806944552)",0
1414,121,DCDC427420,RES,CLS,5215 New Hampshire Ave NW,Washington,"Washington, DC",3.0,2-Feb,Row/Townhouse,6/25/2019,Compass (COMPS1),694900.0,20011,"5215 New Hampshire Ave NW, Washington, DC 20011","(38.9538773, -77.0109124362069)",0
1415,122,DCDC425804,RES,CLS,4109 3rd St NW,Washington,"Washington, DC",4.0,1-Mar,Row/Townhouse,6/28/2019,TTR Sotheby's International Realty (TTRS5),925000.0,20011,"4109 3rd St NW, Washington, DC 20011","(38.9414807, -77.0151494789686)",0
1416,123,DCDC427412,RES,CLS,5511 Colorado Ave NW ,Washington,"Washington, DC",3.0,3,Penthouse Unit/Flat/Apartment,7/16/2019,Compass (COMPS1),799500.0,20011,"5511 Colorado Ave NW , Washington, DC 20011","(38.9567328, -77.0325815)",0
1417,124,DCDC427336,RES,CLS,421 Longfellow St NW,Washington,"Washington, DC",3.0,1-Mar,Row/Townhouse,6/28/2019,Compass (COMPS2),632500.0,20011,"421 Longfellow St NW, Washington, DC 20011","(38.957703, -77.0190231271103)",0
1418,125,DCDC426770,RES,CLS,604 Longfellow St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,6/10/2019,TTR Sotheby's International Realty (TTRS5),324000.0,20011,"604 Longfellow St NW , Washington, DC 20011","(38.95730905, -77.0209668958422)",0
1419,126,DCDC426930,RES,CLS,3902-3902 14th St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/20/2019,Compass (COMPS1),366000.0,20011,"3902-3902 14th St NW , Washington, DC 20011","(0, 0)",0
1420,127,DCDC427304,RES,CLS,4127 4th St NW,Washington,"Washington, DC",4.0,Feb-00,Row/Townhouse,6/14/2019,"Long & Foster Real Estate, Inc. (LNG194)",860000.0,20011,"4127 4th St NW, Washington, DC 20011","(38.94191365, -77.0168674651255)",0
1421,128,DCDC427156,RES,CLS,1400-1404 Oglethorpe St NW ,Washington,"Washington, DC",1.0,1,Twin/Semi-Detached,8/23/2019,Redfin Corp (REFC3),291000.0,20011,"1400-1404 Oglethorpe St NW , Washington, DC 20011","(38.960941, -77.033588)",0
1422,129,DCDC426722,RES,CLS,31 Kennedy St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/19/2019,Redfin Corp (REFC3),295000.0,20011,"31 Kennedy St NW , Washington, DC 20011","(38.9569001, -77.0109691)",0
