,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,Zip Code
331,"1829 14th St NW, Washington, DC 20009, USA","{'location': {'lat': 38.914994, 'lng': -77.031733}, 'viewport': {'northeast': {'lat': 38.91634327989273, 'lng': -77.03049337010728}, 'southwest': {'lat': 38.91364362010728, 'lng': -77.03319302989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,01dcd5ff38ec6d324ede7e0ba1c4352bc9ac641b,Peet's Coffee,{'open_now': True},"[{'height': 1932, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116408261632214734940/photos"">anthony danks</a>'], 'photo_reference': 'CmRaAAAAj_ITJ6yXytyXlSUqPh0xFVpqSSqXoHYF-27ufgd-73z5TtYyeavjp9YqEeVqSa1vu6mlVGbA9QVJRixM6soYxSXJvc07066VoQwbjj0saH951pDxycNm3XZUMJTYmAoBEhCqcXMMWdD67iT2PiiXdaaNGhR0AKPox5-2faS5buaBixybXeOzlQ', 'width': 2576}]",ChIJQYcia-i3t4kRxh8Oc_hTOIA,"{'compound_code': 'WX79+X8 Washington, District of Columbia', 'global_code': '87C4WX79+X8'}",1,4.3,ChIJQYcia-i3t4kRxh8Oc_hTOIA,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",116,20009
332,"1645 Q St NW, Washington, DC 20009, USA","{'location': {'lat': 38.9112652, 'lng': -77.038187}, 'viewport': {'northeast': {'lat': 38.91254542989272, 'lng': -77.03683577010727}, 'southwest': {'lat': 38.90984577010727, 'lng': -77.03953542989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,caca0120cfea29a2ca18a20f79fc002828bb66df,Java House,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102948316520276588340/photos"">B R</a>'], 'photo_reference': 'CmRaAAAA-SpngbuOM32kh3BH7QYWsUZM4dfSl4SPm-LDSfs8NxllI3coeF7mgCLCJq6rr4yp6s75ieeCbftcXXNn4CYuMoPy7s2YVDHQyrzO6wOlmUx1Esu_RS0Q7q8aidILFQVtEhAhd0Ch6Of8XVmvZFVgPnvxGhSgxcmH4alhrwlvT3OzIgaddL7Uyw', 'width': 3264}]",ChIJWZS1W8G3t4kRHcuHEiOxMgY,"{'compound_code': 'WX66+GP Washington, District of Columbia', 'global_code': '87C4WX66+GP'}",1,3.9,ChIJWZS1W8G3t4kRHcuHEiOxMgY,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",110,20009
336,"1926 17th St NW, Washington, DC 20009, USA","{'location': {'lat': 38.9166254, 'lng': -77.03870979999999}, 'viewport': {'northeast': {'lat': 38.91797497989272, 'lng': -77.03724882010727}, 'southwest': {'lat': 38.91527532010728, 'lng': -77.03994847989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,e73d0bea44c8d34df055545b57358cdfa2357db6,ThreeFifty Bakery and Coffee Bar,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101810068829626301924/photos"">Austin Graff</a>'], 'photo_reference': 'CmRaAAAAg8d9bXAWDerQ9-EGjCZURTgVEOeuSNgswGRU9LoH3V9JwC3EWdtiebAPvvJE1gYvFJxSAXhEFbITXyglRkvGvpfugrD49sQJibNSnALilqxIxDN6cyE5s8rmQZDaloOyEhDeXWOEQ38JNCct2wdw3wKRGhSbi_8w2XfQ1G0KMBY7jOtWBavwOQ', 'width': 2448}]",ChIJkc6KU8O3t4kRtTh6me5ZmIc,"{'compound_code': 'WX86+MG Washington, District of Columbia', 'global_code': '87C4WX86+MG'}",1,4.6,ChIJkc6KU8O3t4kRtTh6me5ZmIc,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",231,20009
339,"1600 U St NW, Washington, DC 20009, USA","{'location': {'lat': 38.91686, 'lng': -77.036965}, 'viewport': {'northeast': {'lat': 38.91828097989272, 'lng': -77.03566147010727}, 'southwest': {'lat': 38.91558132010728, 'lng': -77.03836112989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,ad36b4955e28ad2c376abee047aae1e0daef4914,Starbucks,{'open_now': True},"[{'height': 664, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105482144065800722934/photos"">Starbucks</a>'], 'photo_reference': 'CmRaAAAAx5sT3FsSTqbPp6gKWX9mHUHpEENNpOdgeqUSlMFPajMNhAZsYUM9F-XPqa3zEkCsmBQovv_tFRUkIXS_5WFe-W2RoTpn8f7bfSnPMb3Az61vKhhhMvRVliokE_P4NA-zEhDXBAn2E_W21c6LGok2EUEBGhSOEZ-hOI4erWWSYjWZSHLtwJQk3w', 'width': 732}]",ChIJK6iFzdy3t4kR8oj0jFyc44c,"{'compound_code': 'WX87+P6 Washington, District of Columbia', 'global_code': '87C4WX87+P6'}",2,3.9,ChIJK6iFzdy3t4kR8oj0jFyc44c,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",155,20009
340,"1250 U St NW, Washington, DC 20009, USA","{'location': {'lat': 38.91686, 'lng': -77.029397}, 'viewport': {'northeast': {'lat': 38.91827967989273, 'lng': -77.02804752010728}, 'southwest': {'lat': 38.91558002010729, 'lng': -77.03074717989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,a2c451330894b76c8e0541919a7c31f17aefa33c,Starbucks,{'open_now': True},"[{'height': 794, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111163861954948715840/photos"">Starbucks</a>'], 'photo_reference': 'CmRaAAAATsMAZERdHaRFiU1hLr_tkawb_Gp_iSv9GRKnwvoGVk3dzTBS9C1hUPwgZYTtdDBxqrK8GeDKjDK8RKA0fthLA40gLCtIhyF8a9tk9cMrOLb8ZKJhvU66IUQdV4i8sAG3EhDbcLehtrTRR81igUpmtSfhGhQ2sQ3Ryh8WfTSGDP_x3NYcM1cmpQ', 'width': 1415}]",ChIJ4bXJPua3t4kRIrMjDhwbk9o,"{'compound_code': 'WX8C+P6 Washington, District of Columbia', 'global_code': '87C4WX8C+P6'}",2,3.7,ChIJ4bXJPua3t4kRIrMjDhwbk9o,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",96,20009
343,"1825 Connecticut Ave NW, Washington, DC 20009, USA","{'location': {'lat': 38.9151713, 'lng': -77.04564119999999}, 'viewport': {'northeast': {'lat': 38.91650372989272, 'lng': -77.04457377010728}, 'southwest': {'lat': 38.91380407010728, 'lng': -77.04727342989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,dd1775db8a4801171b5d8ab24b433ec6275cc6c0,Soho Cafe & Market,{'open_now': False},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117569138763720137578/photos"">Daniel Maciel</a>'], 'photo_reference': 'CmRaAAAAf-E8kzQdgcfzw-ZLejbNS4sec74H7A4yf8ksHiTe03JB5bC1Jtje2aM4u7uwhHDCAMCwa_qH_vq9B8U_DuBNNhzp4WD1e-gq2hdbHguWsUUIhMBG6aSABqC2DnPoP4p9EhCUtE6sx9awnRmT7SvMGMrCGhTU1nkkc5RowpwI6s-D_fWN9rePAg', 'width': 3840}]",ChIJJy3Mgs-3t4kRk6zB8nmLC8A,"{'compound_code': 'WX83+3P Washington, District of Columbia', 'global_code': '87C4WX83+3P'}",,4.3,ChIJJy3Mgs-3t4kRk6zB8nmLC8A,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",27,20009
346,"2473 18th St NW #1, Washington, DC 20009, USA","{'location': {'lat': 38.9223592, 'lng': -77.0422351}, 'viewport': {'northeast': {'lat': 38.92368057989272, 'lng': -77.04104592010727}, 'southwest': {'lat': 38.92098092010728, 'lng': -77.04374557989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,03fd062e5ff4da16e51f2c9ab6caa8d34fddfc76,Spoon,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106833722526947327072/photos"">Sang-Yeon Cho</a>'], 'photo_reference': 'CmRaAAAAmzW63mlwPGT2kPwDZBmB4EcSIm_f2B0I_WfrICQBBRG07fpMhezyUXuj7k_aCVd-gUBNUgO1XJJemQbb1nmH_KkZBAvICJqAr-UD8GJlwp09Zwf_WbXq4SGARqB4CA47EhBMQv03RYDkdrCPFHF566kNGhS8Zyyizmuik0OtPVAe6WzywzuDGw', 'width': 4032}]",ChIJt_R9Ktq3t4kRWeTtFXGFQh0,"{'compound_code': 'WXC5+W4 Washington, District of Columbia', 'global_code': '87C4WXC5+W4'}",,4.1,ChIJt_R9Ktq3t4kRWeTtFXGFQh0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",37,20009
348,"1400 Irving St NW #107, Washington, DC 20010, USA","{'location': {'lat': 38.928553, 'lng': -77.033355}, 'viewport': {'northeast': {'lat': 38.93000017989272, 'lng': -77.03201612010727}, 'southwest': {'lat': 38.92730052010728, 'lng': -77.03471577989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,fc608b5722d8441070c46e50449a4fd92d16fdad,Tynan Coffee & Tea,{'open_now': True},"[{'height': 3628, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116696543077281708236/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAB2-lcy_QGdY9p9TxBPinyTbqSSnFjeaAtQ9fcWcjUl0H9WUsvTrpX1nk_7L4lFU0DHVO5U68dv_KVfo2kb3F2_dXkba-eNjt8MePap1CgdfI4EMoyVX5QHIZXZJ9vmH0EhCHWocQkr1l9r64H-yHeIkAGhRyJbn2DJqtkXXIc_N55lNoE4EYdg', 'width': 9288}]",ChIJleodKSDIt4kRfLbYdByMQLw,"{'compound_code': 'WXH8+CM Washington, District of Columbia', 'global_code': '87C4WXH8+CM'}",1,4.4,ChIJleodKSDIt4kRfLbYdByMQLw,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",207,20010
349,"1818 14th St NW, Washington, DC 20009, USA","{'location': {'lat': 38.91467129999999, 'lng': -77.0321082}, 'viewport': {'northeast': {'lat': 38.91604837989271, 'lng': -77.03068062010729}, 'southwest': {'lat': 38.91334872010727, 'lng': -77.03338027989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6f6d349156bcc4295f2f8e1c59390e0c47b0c762,Ted's Bulletin,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110879355056637706243/photos"">Mattie *</a>'], 'photo_reference': 'CmRaAAAAwHJGv7LH8RTdZ4iHTIX_3O09C0NIhoOpsGr-HyVlLcurmUE3s6XTmt7In5yOLDKzNJGbRX987cuFoQsGTHaQnxgUcSG6y9IlhvgzUTbf4bsGzeDuix5p4MXzTyoSmmJpEhD_DHoy6_UulgLJTsTDa3FkGhSfPWzJ9tuqKHBrrkUQpZgaCFnE-w', 'width': 4928}]",ChIJkceyP-i3t4kRISOyo8QO6Mo,"{'compound_code': 'WX79+V5 Washington, District of Columbia', 'global_code': '87C4WX79+V5'}",2,4.5,ChIJkceyP-i3t4kRISOyo8QO6Mo,"['bakery', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",2415,20009
350,"1944 14th St NW, Washington, DC 20009, USA","{'location': {'lat': 38.916859, 'lng': -77.032181}, 'viewport': {'northeast': {'lat': 38.91820757989272, 'lng': -77.03072452010727}, 'southwest': {'lat': 38.91550792010727, 'lng': -77.03342417989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3449bf6cfd9f736d9b972cd87084a2c48636abf9,McDonald's,{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114336364781755260519/photos"">Richard Mankhey</a>'], 'photo_reference': 'CmRaAAAA7ehySKvGlvlm5r96OA-_wcUWYmZk40bgkroS5hTduw7F8YVMkO4E1TZ78ZTMxnTJyid7ST2SoXw78pxRdacwhbzhqAZGDRlbBCGtt2tRxcNL1Kd7_NjM1UlfhQxoNBhoEhDTjePLrtdweefG0CXEzNfNGhQlvDwZP59fQtQDeuvrs47nnDBtYA', 'width': 4128}]",ChIJ7ZpZ6Oe3t4kR0JWwKrbK_2k,"{'compound_code': 'WX89+P4 Washington, District of Columbia', 'global_code': '87C4WX89+P4'}",1,3.4,ChIJ7ZpZ6Oe3t4kR0JWwKrbK_2k,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",643,20009
351,"3310 14th St NW, Washington, DC 20010, USA","{'location': {'lat': 38.9306776, 'lng': -77.03304059999999}, 'viewport': {'northeast': {'lat': 38.93202627989272, 'lng': -77.03154037010728}, 'southwest': {'lat': 38.92932662010727, 'lng': -77.03424002989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,2c8b15090414631ed777823de72b59a492b90810,Coffy Café,{'open_now': True},"[{'height': 4656, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101553172849655592339/photos"">Yusef Lopez</a>'], 'photo_reference': 'CmRaAAAAwYaKld5Xr1qyYXNl2IvptiNQsVMy73o7xbTN4t6TgoeJVbrs7gMXUnUze7SvKKgJkf96i5Or0Zk81DZXulNBOAGYySTXtjymOnelp4Feculb0REFtYn3l-2sDtqMDn2gEhABTZn37Htx8xXhe3Wt9K3sGhQAt8Ota2m_jXKF6SLBSDfRVV7yQQ', 'width': 3492}]",ChIJRZ3OWx_It4kRo98NIrWkASY,"{'compound_code': 'WXJ8+7Q Washington, District of Columbia', 'global_code': '87C4WXJ8+7Q'}",1,4.4,ChIJRZ3OWx_It4kRo98NIrWkASY,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",324,20010
352,"3064 Mt Pleasant St NW, Washington, DC 20009, USA","{'location': {'lat': 38.928463, 'lng': -77.03751600000001}, 'viewport': {'northeast': {'lat': 38.92984317989272, 'lng': -77.03604187010728}, 'southwest': {'lat': 38.92714352010728, 'lng': -77.03874152989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,fc019bba6a019d4e3fa5eeefed23dd952c92cbe7,Pear Plum Café,{'open_now': True},"[{'height': 3758, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111412046075698160292/photos"">Bernadette Kreh</a>'], 'photo_reference': 'CmRaAAAALZJGsch_RFxFi3-m__mHHx03mcMemn3ooQ0Tm8DpShzjBC0lMl1vr4s6toomMcz4ymYB6jXFlrrLJIdDj-CMmuXmRzXL2-rftjAMl8Ko_7BTMun95vp9UfUhOov5v9V0EhAx1kEhRhnkI28j5SUKhkj3GhS2Uv8knzw9JFkWzVmtA7Kupd_Qnw', 'width': 2819}]",ChIJU56v6yDIt4kRJC58Hox8s7M,"{'compound_code': 'WXH6+9X Washington, District of Columbia', 'global_code': '87C4WXH6+9X'}",,4.3,ChIJU56v6yDIt4kRJC58Hox8s7M,"['cafe', 'food', 'point_of_interest', 'establishment']",76,20009
362,"3118 Georgia Ave NW, Washington, DC 20010, USA","{'location': {'lat': 38.9295799, 'lng': -77.02357839999999}, 'viewport': {'northeast': {'lat': 38.93094167989273, 'lng': -77.02209557010728}, 'southwest': {'lat': 38.92824202010728, 'lng': -77.02479522989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,2cdb2b9247558bd412f6b5b80e0e1be4bc087156,Colony Club,{'open_now': True},"[{'height': 456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116003876790886727460/photos"">Colony Club</a>'], 'photo_reference': 'CmRaAAAAiMaF4OKrj5dNSOlNllUmmoMF-woTt7PKu3zrUv2g31tdpKxeTVKmVo0061BtEcjHIH-DeWXtpfaUfQ_XkCtN5pRja3BsfbmKnr4NSh9RdEPOk37MfYYVkL6fV1DnutYuEhBKpjEPTauiwbnQ5OImSUvLGhTvSsc-O67d_GwpoRxyuPfeBGNkdA', 'width': 728}]",ChIJ6RRjlhzIt4kRFc2Iw988G8Y,"{'compound_code': 'WXHG+RH Washington, District of Columbia', 'global_code': '87C4WXHG+RH'}",1,4.6,ChIJ6RRjlhzIt4kRFc2Iw988G8Y,"['cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']",301,20010
363,"3107 14th St NW, Washington, DC 20010, USA","{'location': {'lat': 38.929438, 'lng': -77.032504}, 'viewport': {'northeast': {'lat': 38.93078057989273, 'lng': -77.03125987010728}, 'southwest': {'lat': 38.92808092010728, 'lng': -77.03395952989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,54c7af78b0e3d342a9611b2d8455f2e73715497f,Starbucks,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101591060674607212850/photos"">Dorothy F</a>'], 'photo_reference': 'CmRaAAAAHAomWLmPvPuiIm7UDjmrRYdIJxp9MRe5qxs7f_uV1tbVHwaSWpWPw9pmWOXKNpJU0wjMSCulqDs9Ueq8aKDzGIa3eMd-DPwXvR2Q_kgvvqIbCFxVIwbWoRDTwjoP-OvqEhDDgCf7WqxyeBMDKZ2ElK7YGhRc7RoAc-RBs5leKcVTfMhHPqY-uw', 'width': 3024}]",ChIJG3QQcR_It4kRuPH3lDjZaM4,"{'compound_code': 'WXH8+QX Washington, District of Columbia', 'global_code': '87C4WXH8+QX'}",2,4,ChIJG3QQcR_It4kRuPH3lDjZaM4,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",200,20010
364,"111 Michigan Ave NW, Washington, DC 20010, USA","{'location': {'lat': 38.9272445, 'lng': -77.01459369999999}, 'viewport': {'northeast': {'lat': 38.92848392989273, 'lng': -77.01324597010726}, 'southwest': {'lat': 38.92578427010728, 'lng': -77.01594562989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,fa90e05ef885bf254a8ff770752c009139b54183,Coffee,,,ChIJSShpCwHIt4kRmf3UQNs5LPQ,"{'compound_code': 'WXGP+V5 Washington, District of Columbia', 'global_code': '87C4WXGP+V5'}",,0,ChIJSShpCwHIt4kRmf3UQNs5LPQ,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",0,20010
365,"3917 Georgia Ave NW, Washington, DC 20011, USA","{'location': {'lat': 38.9391821, 'lng': -77.02454519999999}, 'viewport': {'northeast': {'lat': 38.94056732989272, 'lng': -77.02306857010727}, 'southwest': {'lat': 38.93786767010727, 'lng': -77.02576822989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,c5d7adae8ab3accfbbc50373926f1aeca70d335e,Qualia Coffee,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100448593949936936399/photos"">Svetlana Pivovarova</a>'], 'photo_reference': 'CmRaAAAA8WzYLCtTuLa_PYdDzC-4cMd3cr5imazEvvuhSqRywe_yXQhaOUG6SzT4fvyMxd46EotzabEy38Ad_qY-9QRyHihrH-n_DfQg11JvQu_0c-dMS5G8dBfLDGAYLGyX3PqpEhACxxpPVL6hh5DZQagmoWypGhShx6KJ721iJdkemHG37dMPkbzPCw', 'width': 1080}]",ChIJm9eRphHIt4kR4xGypDRv-TE,"{'compound_code': 'WXQG+M5 Washington, District of Columbia', 'global_code': '87C4WXQG+M5'}",1,4.5,ChIJm9eRphHIt4kR4xGypDRv-TE,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",338,20011
368,"3415 11th St NW, Washington, DC 20010, USA","{'location': {'lat': 38.9325958, 'lng': -77.0281198}, 'viewport': {'northeast': {'lat': 38.93393762989272, 'lng': -77.02693262010727}, 'southwest': {'lat': 38.93123797010728, 'lng': -77.02963227989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ef0484d7ba867e3672999ec8124ad99c110cd54a,The Coupe,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118057279751822924730/photos"">Lauren Marcinkowski</a>'], 'photo_reference': 'CmRaAAAAj3yLHO1wL8NRaZBf5rMiKpBQO0d_0lrYKDJuMMTdWJ1TXQlPGI7Ud15ykHFYmI7fMpynVBNlex61BTQ579CFONS_UuK462Kr7QnelTCoyKynQdjDvB2w7jVjngCSPILIEhA_zAJBXVRA8jOjott4kohIGhRITng1Egf6Cyr5mwM8gJnrYt9mAw', 'width': 4032}]",ChIJ45GEXBnIt4kRoOAe0y91i44,"{'compound_code': 'WXMC+2Q Washington, District of Columbia', 'global_code': '87C4WXMC+2Q'}",2,4.3,ChIJ45GEXBnIt4kRoOAe0y91i44,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1057,20010
369,"3103 Mt, Pleasent st, NW, Washington, DC 20010, USA","{'location': {'lat': 38.9288665, 'lng': -77.037185}, 'viewport': {'northeast': {'lat': 38.93014402989273, 'lng': -77.03584107010727}, 'southwest': {'lat': 38.92744437010728, 'lng': -77.03854072989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,379954f5d3cf6e037a7e5dda0cfda53563e23fc2,AddisParis Cafe,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106726901938475257820/photos"">Chelsea Macias</a>'], 'photo_reference': 'CmRaAAAABnMdTCwPGMsOy5widU8ZR7Z5AidtUJYCGsElYmr1FaKXO0iE95gst1-WKl1CAq-hAoLKCY2kcMWcEdTxyYe2w-vc6p4xmdUNYaptp8TC3aqgz3Yg89dyCRjr8LdlQvt9EhCH5gDRFmR8fg9fnrZZRriUGhSh61cLU_sT2vd0yHI4Ic5JKA0tuQ', 'width': 4032}]",ChIJ__-A7yDIt4kRX2vxyAtAP64,"{'compound_code': 'WXH7+G4 Washington, District of Columbia', 'global_code': '87C4WXH7+G4'}",,4.5,ChIJ__-A7yDIt4kRX2vxyAtAP64,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",56,20010
370,"3221 Mt Pleasant St NW, Washington, DC 20010, USA","{'location': {'lat': 38.9318312, 'lng': -77.0383903}, 'viewport': {'northeast': {'lat': 38.93316582989272, 'lng': -77.03710217010727}, 'southwest': {'lat': 38.93046617010728, 'lng': -77.03980182989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,baa1a4f8ecee648f33a1d434c72e8d2187ced701,Ellē,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101810068829626301924/photos"">Austin Graff</a>'], 'photo_reference': 'CmRaAAAA6sDCT7WI4mUIInC7M4bwz8Yx-3pMxtnOsEgO5wSdR2LQnYV0tV94RfPckoMbSGuovKI7zP_BeFaiOBu_A85Gq2TlweEEcU6Fb3fGeFaj9y7ehf88vWNWJFuzEWXNGtUqEhDS1DWOlk-FAA7gpy5nP-VeGhTNuMA3ZQgVISl6WC0KqFRet2WdXg', 'width': 3024}]",ChIJlfHBWyHIt4kROJ7C5CD7Kr4,"{'compound_code': 'WXJ6+PJ Washington, District of Columbia', 'global_code': '87C4WXJ6+PJ'}",2,4.6,ChIJlfHBWyHIt4kROJ7C5CD7Kr4,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",273,20010
371,"850 Quincy St NW, Washington, DC 20011, USA","{'location': {'lat': 38.9374005, 'lng': -77.0248091}, 'viewport': {'northeast': {'lat': 38.93885282989272, 'lng': -77.02345877010727}, 'southwest': {'lat': 38.93615317010728, 'lng': -77.02615842989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,5a67a1b8638741ef443cb175a68d480070307373,Dunkin',{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110671549196670347298/photos"">HannaH Kim</a>'], 'photo_reference': 'CmRaAAAAbas7EV-Q0DMsXzuC_RZCybS3Btu2q6G8NRKgHZig9CzzZXhAZf8p6x7ZF_Xd3ojo-szlMdrb7IIKOFhs0flJA3Gm6up65nuv8WkpM-yeUEyuA5ZDfagJ1e-_lzp2vfXpEhAa6EMpaZY2fh_0r5NyrR0JGhQp9EfQ2uAP7n_VGMhHaTABnkiFKw', 'width': 4032}]",ChIJJZsbXxDIt4kR5A0eq-DzX0k,"{'compound_code': 'WXPG+X3 Washington, District of Columbia', 'global_code': '87C4WXPG+X3'}",1,3.6,ChIJJZsbXxDIt4kR5A0eq-DzX0k,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",171,20011
372,"5836, 847 Upshur St NW, Washington, DC 20011, United States","{'location': {'lat': 38.9421236, 'lng': -77.0247825}, 'viewport': {'northeast': {'lat': 38.94335422989272, 'lng': -77.02342827010727}, 'southwest': {'lat': 38.94065457010728, 'lng': -77.02612792989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,5cd0f930a020ab42e5ccf5ae2dd9fda7b74e01d2,Lulabelle's Sweet Shop,{'open_now': True},"[{'height': 1333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117983833442886393895/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAEdM7h8qpuGm2KdWwOy5ER4sTUEBBtuAwCkw93xP4fQ_VwalEcHWCKRjRFWEE62FAtN9M5DqrwKwNJdL49zz5cr_7MdMifJDYZPSHKyH4BT320MLHKIIkRlyFQZx77EQCEhCepNFY72ADvLSRF3zUwtSzGhTxsNnUzW3DGwf86l0JT9j4TKSAnw', 'width': 2000}]",ChIJoU7NyhPIt4kRvY02jTAdG7U,"{'compound_code': 'WXRG+R3 Washington, District of Columbia', 'global_code': '87C4WXRG+R3'}",1,4.6,ChIJoU7NyhPIt4kRvY02jTAdG7U,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",52,20011
378,"3213 Georgia Ave NW, Washington, DC 20010, USA","{'location': {'lat': 38.9304665, 'lng': -77.02327989999999}, 'viewport': {'northeast': {'lat': 38.93180857989272, 'lng': -77.02201017010728}, 'southwest': {'lat': 38.92910892010728, 'lng': -77.02470982989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,b9105877739fa48ce0154db59395cc60e6f10fb1,Heat Da Spot Café,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101810068829626301924/photos"">Austin Graff</a>'], 'photo_reference': 'CmRaAAAAd3TvumWpyXxttPtxMYsAr0_dyR885S1laUF8xP52CJG9lBmdoJ1HaABZg0_wTHMu1fNq3Ipnsklx_UeFi1BjDwSv-_hl208qchVgpCyGgpkimjWa0XTIXJI8rdNdhMnfEhD1kMCvFX_Bbb5GH6RtWkxYGhQEOIdwxWpptIh4jDNsbzYdY8vDxA', 'width': 3024}]",ChIJf-8-YBvIt4kRIKH0NNwzbQs,"{'compound_code': 'WXJG+5M Washington, District of Columbia', 'global_code': '87C4WXJG+5M'}",1,4.8,ChIJf-8-YBvIt4kRIKH0NNwzbQs,"['cafe', 'food', 'point_of_interest', 'establishment']",226,20010
